"","Date","Channel","Length","Cost","Impressions","Sales"
"1435",2017-07-22 00:42:00,"12",30,11830,109200,86
"1436",2017-07-22 00:45:00,"4",30,3583,36400,36
"1437",2017-07-22 01:21:00,"4",30,1791,36400,20
"1438",2017-07-22 01:26:00,"3",30,2062,18200,18
"1439",2017-07-23 01:53:00,"3",30,3110,36400,12
"1440",2017-07-23 02:21:00,"3",30,4124,54600,6
"1441",2017-07-23 02:41:00,"3",30,5171,91000,6
"1442",2017-07-23 02:50:00,"15",30,913,18200,26
"1443",2017-07-23 03:06:00,"3",30,2062,54600,3
"1444",2017-07-23 03:18:00,"15",30,913,18200,23
"1445",2017-07-23 10:51:00,"11",30,16325,163800,17
"1446",2017-07-23 11:21:00,"11",30,13452,145600,8
"1447",2017-07-23 11:45:00,"11",30,13452,127400,9
"1448",2017-07-23 12:15:00,"11",30,11526,91000,8
"1449",2017-07-23 12:25:00,"8",30,3042,72800,11
"1450",2017-07-23 12:41:00,"8",30,4056,91000,26
"1451",2017-07-23 12:46:00,"11",30,9599,54600,6
"1452",2017-07-23 12:58:00,"1",30,913,18200,0
"1453",2017-07-23 13:05:00,"1",30,913,18200,9
"1454",2017-07-23 13:12:00,"4",30,1791,36400,2
"1455",2017-07-23 13:15:00,"11",30,8653,72800,2
"1456",2017-07-23 13:19:00,"7",30,2704,18200,6
"1457",2017-07-23 13:25:00,"9",30,1014,18200,5
"1458",2017-07-23 13:35:00,"1",30,913,18200,11
"1459",2017-07-23 13:37:00,"4",30,1791,18200,2
"1460",2017-07-23 13:42:00,"8",30,4056,91000,15
"1461",2017-07-23 14:44:00,"1",30,1791,18200,23
"1462",2017-07-23 14:48:00,"8",30,2028,109200,30
"1463",2017-07-23 14:48:00,"9",30,2028,54600,15
"1464",2017-07-23 14:58:00,"1",30,1791,18200,11
"1465",2017-07-23 15:10:00,"11",30,4800,72800,2
"1466",2017-07-23 15:15:00,"1",30,1791,18200,15
"1467",2017-07-23 15:38:00,"13",30,5847,54600,17
"1468",2017-07-23 15:45:00,"4",30,4495,54600,6
"1469",2017-07-23 16:25:00,"8",30,1014,54600,9
"1470",2017-07-23 16:28:00,"9",30,2028,18200,5
"1471",2017-07-23 16:38:00,"4",30,1791,18200,8
"1472",2017-07-23 16:45:00,"11",30,4800,72800,27
"1473",2017-07-23 16:49:00,"13",30,3515,54600,8
"1474",2017-07-23 16:54:00,"9",30,2028,18200,18
"1475",2017-07-23 17:04:00,"3",30,2062,18200,2
"1476",2017-07-23 17:07:00,"4",30,2704,18200,18
"1477",2017-07-23 17:10:00,"1",30,1791,18200,0
"1478",2017-07-23 17:15:00,"13",30,3515,36400,14
"1479",2017-07-23 17:21:00,"8",30,2028,91000,12
"1480",2017-07-23 17:36:00,"3",30,6185,54600,8
"1481",2017-07-23 17:40:00,"10",30,3515,54600,3
"1482",2017-07-23 17:45:00,"11",30,1927,91000,12
"1483",2017-07-23 18:00:00,"13",30,1183,163800,6
"1484",2017-07-23 18:00:00,"3",30,2062,36400,2
"1485",2017-07-23 18:03:00,"4",30,2704,18200,9
"1486",2017-07-23 18:09:00,"10",30,1183,18200,3
"1487",2017-07-23 18:15:00,"11",30,1927,91000,6
"1488",2017-07-23 18:18:00,"13",30,1183,182000,29
"1489",2017-07-23 18:23:00,"8",30,1014,109200,3
"1490",2017-07-23 18:47:00,"11",30,4800,182000,35
"1491",2017-07-23 18:52:00,"1",30,913,18200,32
"1492",2017-07-23 18:55:00,"14",30,1791,18200,6
"1493",2017-07-23 18:59:00,"13",30,1183,145600,12
"1494",2017-07-23 19:02:00,"10",30,3515,54600,6
"1495",2017-07-23 19:15:00,"11",30,9599,200200,12
"1496",2017-07-23 19:19:00,"8",30,4056,163800,48
"1497",2017-07-23 19:19:00,"1",30,913,18200,6
"1498",2017-07-23 19:23:00,"13",30,1183,273000,5
"1499",2017-07-23 19:28:00,"10",30,1183,54600,54
"1500",2017-07-23 19:34:00,"3",30,4124,36400,6
"1501",2017-07-23 19:34:00,"1",30,913,18200,6
"1502",2017-07-23 20:00:00,"3",30,5171,54600,23
"1503",2017-07-23 20:19:00,"15",30,3583,18200,27
"1504",2017-07-23 20:24:00,"1",30,913,18200,6
"1505",2017-07-23 20:49:00,"4",30,913,54600,30
"1506",2017-07-23 20:54:00,"3",30,2062,18200,6
"1507",2017-07-23 21:27:00,"8",30,27277,546000,149
"1508",2017-07-23 21:43:00,"3",30,3110,18200,17
"1509",2017-07-23 21:48:00,"4",30,1791,54600,6
"1510",2017-07-23 22:15:00,"4",30,1791,18200,9
"1511",2017-07-23 22:18:00,"3",30,4124,91000,11
"1512",2017-07-23 22:29:00,"1",30,1791,18200,0
"1513",2017-07-23 22:40:00,"3",30,1048,36400,9
"1514",2017-07-23 22:49:00,"13",30,47185,400400,221
"1515",2017-07-23 23:01:00,"4",30,3583,54600,8
"1516",2017-07-23 23:08:00,"3",30,2062,72800,26
"1517",2017-07-23 23:33:00,"3",30,2062,54600,3
"1518",2017-07-23 23:36:00,"10",30,43230,273000,188
"1519",2017-07-23 23:45:00,"4",30,2704,36400,2
"1520",2017-07-23 00:15:00,"15",30,5408,72800,20
"1521",2017-07-23 00:20:00,"3",30,6185,36400,5
"1522",2017-07-24 01:45:00,"15",30,3583,127400,32
"1523",2017-07-24 02:08:00,"3",30,2062,18200,3
"1524",2017-07-24 02:22:00,"15",30,913,18200,5
"1525",2017-07-24 02:55:00,"3",30,3110,72800,0
"1526",2017-07-24 08:06:00,"4",30,1791,36400,6
"1527",2017-07-24 10:40:00,"8",30,2028,127400,11
"1528",2017-07-24 10:45:00,"11",30,13452,109200,3
"1529",2017-07-24 11:10:00,"11",30,6726,91000,3
"1530",2017-07-24 11:45:00,"11",30,2873,91000,6
"1531",2017-07-24 11:45:00,"4",30,2704,36400,3
"1532",2017-07-24 12:24:00,"4",30,3583,18200,8
"1533",2017-07-24 12:45:00,"11",30,946,18200,17
"1534",2017-07-24 13:13:00,"4",30,913,18200,8
"1535",2017-07-24 13:18:00,"11",30,2873,72800,11
"1536",2017-07-24 13:34:00,"1",30,1791,36400,8
"1537",2017-07-24 13:40:00,"8",30,2028,54600,14
"1538",2017-07-24 14:08:00,"1",30,1791,18200,3
"1539",2017-07-24 14:25:00,"8",30,4056,109200,8
"1540",2017-07-24 14:25:00,"1",30,1791,18200,2
"1541",2017-07-24 14:30:00,"4",30,1791,36400,26
"1542",2017-07-24 14:45:00,"8",30,7132,145600,5
"1543",2017-07-24 14:45:00,"11",30,2873,54600,2
"1544",2017-07-24 14:57:00,"1",30,1791,18200,9
"1545",2017-07-24 15:06:00,"4",30,2704,18200,0
"1546",2017-07-24 15:14:00,"1",30,1791,18200,14
"1547",2017-07-24 15:19:00,"4",30,913,18200,9
"1548",2017-07-24 15:24:00,"8",30,3042,72800,21
"1549",2017-07-24 15:40:00,"8",30,5070,91000,2
"1550",2017-07-24 15:45:00,"11",30,1927,54600,6
"1551",2017-07-24 16:13:00,"4",30,913,18200,17
"1552",2017-07-24 16:28:00,"8",30,6118,72800,9
"1553",2017-07-24 16:41:00,"8",30,7132,72800,8
"1554",2017-07-24 16:45:00,"11",30,1927,72800,2
"1555",2017-07-24 17:07:00,"4",30,1791,18200,3
"1556",2017-07-24 17:26:00,"8",30,4056,72800,0
"1557",2017-07-24 17:29:00,"9",30,2028,54600,12
"1558",2017-07-24 17:33:00,"4",30,1791,18200,3
"1559",2017-07-24 17:38:00,"3",30,2062,36400,0
"1560",2017-07-24 17:38:00,"10",30,2332,18200,0
"1561",2017-07-24 17:45:00,"11",30,1927,91000,42
"1562",2017-07-24 18:15:00,"11",30,3853,109200,24
"1563",2017-07-24 18:22:00,"13",30,3515,218400,33
"1564",2017-07-24 18:22:00,"8",30,7132,127400,20
"1565",2017-07-24 18:27:00,"4",30,913,18200,8
"1566",2017-07-24 18:38:00,"9",30,2028,127400,14
"1567",2017-07-24 18:43:00,"1",30,913,18200,12
"1568",2017-07-24 18:48:00,"11",30,12506,218400,50
"1569",2017-07-24 18:48:00,"3",30,2062,18200,5
"1570",2017-07-24 18:53:00,"4",30,1791,18200,35
"1571",2017-07-24 18:57:00,"10",30,3515,91000,5
"1572",2017-07-24 19:03:00,"9",30,5070,109200,0
"1573",2017-07-24 19:17:00,"11",30,18252,364000,44
"1574",2017-07-24 19:17:00,"10",30,9363,109200,14
"1575",2017-07-24 19:17:00,"3",30,1048,18200,2
"1576",2017-07-24 19:22:00,"8",30,8146,236600,21
"1577",2017-07-24 19:22:00,"12",30,2873,18200,2
"1578",2017-07-24 20:48:00,"4",30,1791,72800,12
"1579",2017-07-24 21:22:00,"15",30,2704,18200,2
"1580",2017-07-24 21:30:00,"5",30,1791,18200,3
"1581",2017-07-24 21:45:00,"3",30,1048,54600,11
"1582",2017-07-24 21:45:00,"4",30,2704,36400,6
"1583",2017-07-24 22:16:00,"10",30,9836,127400,9
"1584",2017-07-24 22:16:00,"3",30,1048,54600,5
"1585",2017-07-24 22:40:00,"11",30,40526,473200,240
"1586",2017-07-24 22:40:00,"12",30,6760,109200,56
"1587",2017-07-24 23:03:00,"3",30,2062,36400,12
"1588",2017-07-24 23:14:00,"15",30,2704,54600,26
"1589",2017-07-24 23:16:00,"9",30,18658,436800,14
"1590",2017-07-24 23:16:00,"9",30,15785,218400,6
"1591",2017-07-24 23:20:00,"1",30,913,18200,107
"1592",2017-07-24 23:31:00,"3",30,4124,54600,2
"1593",2017-07-24 23:39:00,"1",30,913,18200,17
"1594",2017-07-24 23:51:00,"1",30,913,18200,21
"1595",2017-07-24 00:01:00,"15",30,6287,54600,29
"1596",2017-07-24 00:14:00,"15",30,7199,72800,68
"1597",2017-07-24 00:19:00,"16",30,19131,72800,3
"1598",2017-07-24 00:19:00,"3",30,5171,72800,3
"1599",2017-07-24 00:29:00,"1",30,913,18200,3
"1600",2017-07-24 01:00:00,"1",30,913,18200,15
"1601",2017-07-25 01:44:00,"3",30,9295,91000,2
"1602",2017-07-25 02:00:00,"4",30,1791,18200,5
"1603",2017-07-25 02:26:00,"15",30,4495,54600,14
"1604",2017-07-25 02:57:00,"4",30,1791,36400,3
"1605",2017-07-25 03:02:00,"3",30,5171,91000,18
"1606",2017-07-25 03:17:00,"15",30,2704,36400,9
"1607",2017-07-25 09:47:00,"4",30,1791,54600,2
"1608",2017-07-25 10:41:00,"8",30,7132,127400,14
"1609",2017-07-25 10:46:00,"11",30,2873,91000,14
"1610",2017-07-25 11:10:00,"11",30,946,54600,6
"1611",2017-07-25 11:25:00,"8",30,3042,54600,5
"1612",2017-07-25 11:37:00,"8",30,2028,54600,18
"1613",2017-07-25 12:15:00,"11",30,2873,91000,9
"1614",2017-07-25 12:25:00,"8",30,2028,18200,8
"1615",2017-07-25 12:45:00,"11",30,2873,109200,14
"1616",2017-07-25 13:15:00,"11",30,2873,109200,29
"1617",2017-07-25 13:25:00,"8",30,4056,91000,18
"1618",2017-07-25 13:40:00,"8",30,2028,91000,30
"1619",2017-07-25 13:45:00,"11",30,2873,72800,20
"1620",2017-07-25 14:45:00,"11",30,2873,109200,5
"1621",2017-07-25 14:45:00,"8",30,2028,91000,3
"1622",2017-07-25 14:53:00,"13",30,2332,18200,2
"1623",2017-07-25 15:12:00,"11",30,3853,72800,3
"1624",2017-07-25 15:36:00,"9",30,4056,72800,2
"1625",2017-07-25 15:45:00,"11",30,6726,91000,0
"1626",2017-07-25 15:45:00,"4",30,1791,18200,0
"1627",2017-07-25 16:11:00,"11",30,8653,127400,5
"1628",2017-07-25 16:24:00,"8",30,1014,54600,9
"1629",2017-07-25 16:43:00,"10",30,1183,18200,8
"1630",2017-07-25 16:48:00,"11",30,5780,72800,5
"1631",2017-07-25 16:52:00,"1",30,2704,36400,2
"1632",2017-07-25 16:52:00,"9",30,2028,54600,2
"1633",2017-07-25 16:52:00,"4",30,913,18200,0
"1634",2017-07-25 17:11:00,"11",30,5780,54600,14
"1635",2017-07-25 17:15:00,"10",30,4664,18200,11
"1636",2017-07-25 17:18:00,"13",30,2332,36400,5
"1637",2017-07-25 17:30:00,"9",30,2028,72800,6
"1638",2017-07-25 17:30:00,"8",30,4056,54600,5
"1639",2017-07-25 17:35:00,"4",30,913,36400,3
"1640",2017-07-25 17:35:00,"9",30,3042,72800,8
"1641",2017-07-25 17:35:00,"1",30,1791,54600,5
"1642",2017-07-25 17:41:00,"10",30,4664,18200,5
"1643",2017-07-25 17:48:00,"11",30,5780,127400,53
"1644",2017-07-25 17:56:00,"13",30,9363,145600,18
"1645",2017-07-25 18:01:00,"4",30,1791,54600,8
"1646",2017-07-25 18:15:00,"11",30,2873,109200,18
"1647",2017-07-25 18:23:00,"8",30,7132,91000,23
"1648",2017-07-25 18:26:00,"9",30,2028,72800,23
"1649",2017-07-25 18:28:00,"4",30,3583,54600,21
"1650",2017-07-25 19:00:00,"12",30,2873,18200,0
"1651",2017-07-25 19:02:00,"13",30,8180,145600,21
"1652",2017-07-25 19:07:00,"4",30,1791,72800,9
"1653",2017-07-25 19:14:00,"10",30,8180,91000,11
"1654",2017-07-25 19:22:00,"12",30,2873,18200,2
"1655",2017-07-25 19:22:00,"13",30,2332,182000,20
"1656",2017-07-25 19:27:00,"8",30,9160,163800,32
"1657",2017-07-25 19:31:00,"7",30,4495,72800,12
"1658",2017-07-25 19:36:00,"3",30,1048,18200,3
"1659",2017-07-25 19:51:00,"4",30,6287,72800,39
"1660",2017-07-25 20:21:00,"4",30,2704,54600,20
"1661",2017-07-25 20:56:00,"8",30,15785,327600,62
"1662",2017-07-25 21:02:00,"4",30,1791,18200,23
"1663",2017-07-25 21:23:00,"3",30,1048,18200,11
"1664",2017-07-25 21:44:00,"3",30,2062,54600,18
"1665",2017-07-25 21:53:00,"11",30,32076,364000,182
"1666",2017-07-25 22:17:00,"15",30,2704,72800,5
"1667",2017-07-25 22:24:00,"12",30,27040,236600,159
"1668",2017-07-25 22:17:00,"4",30,1791,18200,2
"1669",2017-07-25 22:21:00,"3",30,3110,36400,32
"1670",2017-07-25 22:50:00,"13",30,19131,291200,152
"1671",2017-07-25 23:00:00,"3",30,1048,18200,20
"1672",2017-07-25 23:05:00,"7",30,1791,109200,3
"1673",2017-07-25 23:10:00,"7",30,1791,109200,14
"1674",2017-07-25 23:20:00,"16",30,23592,291200,92
"1675",2017-07-25 23:30:00,"3",30,1048,36400,5
"1676",2017-07-25 00:00:00,"4",30,2704,54600,14
"1677",2017-07-25 00:00:00,"15",30,4495,54600,14
"1678",2017-07-25 00:15:00,"15",30,4495,54600,9
"1679",2017-07-25 01:03:00,"4",30,913,18200,20
"1680",2017-07-26 02:00:00,"7",30,913,18200,6
"1681",2017-07-26 02:14:00,"4",30,2704,36400,3
"1682",2017-07-26 03:00:00,"3",30,2062,54600,5
"1683",2017-07-26 03:17:00,"15",30,913,18200,3
"1684",2017-07-26 10:15:00,"4",30,913,18200,9
"1685",2017-07-26 10:24:00,"1",30,913,18200,3
"1686",2017-07-26 10:45:00,"11",30,5780,109200,32
"1687",2017-07-26 11:09:00,"1",30,913,36400,8
"1688",2017-07-26 11:25:00,"8",30,7132,109200,9
"1689",2017-07-26 11:45:00,"11",30,2873,54600,12
"1690",2017-07-26 11:50:00,"1",30,913,18200,18
"1691",2017-07-26 12:18:00,"11",30,2873,54600,29
"1692",2017-07-26 12:23:00,"1",30,913,18200,3
"1693",2017-07-26 12:28:00,"8",30,1014,18200,8
"1694",2017-07-26 12:33:00,"2",30,1791,18200,3
"1695",2017-07-26 12:45:00,"8",30,5070,36400,9
"1696",2017-07-26 12:45:00,"11",30,2873,54600,14
"1697",2017-07-26 13:16:00,"11",30,2873,91000,2
"1698",2017-07-26 13:16:00,"1",30,913,18200,0
"1699",2017-07-26 13:25:00,"8",30,11188,109200,15
"1700",2017-07-26 13:42:00,"8",30,6118,109200,30
"1701",2017-07-26 13:48:00,"11",30,6726,36400,27
"1702",2017-07-26 14:02:00,"4",30,913,18200,2
"1703",2017-07-26 14:11:00,"11",30,946,36400,14
"1704",2017-07-26 14:45:00,"8",30,4056,91000,14
"1705",2017-07-26 14:52:00,"11",30,946,18200,18
"1706",2017-07-26 15:07:00,"4",30,2704,18200,18
"1707",2017-07-26 15:15:00,"11",30,3853,18200,3
"1708",2017-07-26 15:24:00,"8",30,3042,54600,14
"1709",2017-07-26 15:36:00,"9",30,2028,54600,17
"1710",2017-07-26 15:46:00,"11",30,5780,54600,15
"1711",2017-07-26 15:55:00,"1",30,913,18200,12
"1712",2017-07-26 16:18:00,"11",30,1927,36400,35
"1713",2017-07-26 16:25:00,"8",30,3042,54600,9
"1714",2017-07-26 16:46:00,"10",30,3515,18200,6
"1715",2017-07-26 16:53:00,"4",30,913,36400,26
"1716",2017-07-26 17:04:00,"1",30,913,18200,6
"1717",2017-07-26 17:15:00,"10",30,3515,18200,17
"1718",2017-07-26 17:20:00,"9",30,2028,54600,0
"1719",2017-07-26 17:31:00,"1",30,913,18200,18
"1720",2017-07-26 17:34:00,"4",30,913,54600,9
"1721",2017-07-26 17:37:00,"9",30,2028,72800,18
"1722",2017-07-26 17:49:00,"11",30,2873,72800,21
"1723",2017-07-26 18:01:00,"4",30,913,18200,2
"1724",2017-07-26 18:04:00,"13",30,3515,182000,11
"1725",2017-07-26 18:16:00,"11",30,3853,127400,14
"1726",2017-07-26 18:21:00,"1",30,913,18200,3
"1727",2017-07-26 18:21:00,"13",30,11695,218400,42
"1728",2017-07-26 18:45:00,"11",30,8653,182000,41
"1729",2017-07-26 18:53:00,"4",30,2704,72800,17
"1730",2017-07-26 18:58:00,"10",30,3515,54600,5
"1731",2017-07-26 19:01:00,"12",30,2873,18200,2
"1732",2017-07-26 19:01:00,"13",30,3515,182000,8
"1733",2017-07-26 19:05:00,"9",30,4056,91000,12
"1734",2017-07-26 19:16:00,"11",30,16325,273000,26
"1735",2017-07-26 19:23:00,"8",30,3042,218400,9
"1736",2017-07-26 19:23:00,"4",30,2704,54600,3
"1737",2017-07-26 19:23:00,"12",30,2873,18200,2
"1738",2017-07-26 19:27:00,"10",30,2332,54600,21
"1739",2017-07-26 19:30:00,"7",30,1791,54600,11
"1740",2017-07-26 19:52:00,"4",30,1791,36400,18
"1741",2017-07-26 20:13:00,"15",30,3583,36400,9
"1742",2017-07-26 20:24:00,"1",30,1791,18200,6
"1743",2017-07-26 20:48:00,"4",30,1791,18200,20
"1744",2017-07-26 20:54:00,"1",30,1791,36400,9
"1745",2017-07-26 21:03:00,"3",30,3110,36400,2
"1746",2017-07-26 21:12:00,"4",30,913,18200,3
"1747",2017-07-26 21:14:00,"13",30,20855,400400,69
"1748",2017-07-26 21:21:00,"4",30,913,36400,11
"1749",2017-07-26 21:26:00,"8",30,17238,455000,86
"1750",2017-07-26 21:44:00,"10",30,27817,200200,56
"1751",2017-07-26 21:51:00,"16",30,19672,163800,39
"1752",2017-07-26 22:14:00,"15",30,1791,91000,2
"1753",2017-07-26 22:42:00,"9",30,11492,382200,14
"1754",2017-07-26 22:46:00,"10",30,17677,200200,122
"1755",2017-07-26 22:46:00,"4",30,2704,18200,11
"1756",2017-07-26 23:00:00,"15",30,913,36400,20
"1757",2017-07-26 23:05:00,"1",30,913,54600,5
"1758",2017-07-26 23:08:00,"3",30,1048,18200,12
"1759",2017-07-26 23:16:00,"4",30,3583,72800,36
"1760",2017-07-26 23:24:00,"9",30,7166,345800,38
"1761",2017-07-26 23:39:00,"1",30,913,36400,12
"1762",2017-07-26 23:45:00,"15",30,3583,72800,11
"1763",2017-07-26 23:51:00,"1",30,913,18200,2
"1764",2017-07-26 00:00:00,"4",30,5408,36400,18
"1765",2017-07-26 00:14:00,"15",30,4495,91000,6
"1766",2017-07-26 00:20:00,"3",30,3110,54600,27
"1767",2017-07-26 00:43:00,"13",30,22612,600600,152
"1768",2017-07-26 00:56:00,"4",30,1791,18200,3
"1769",2017-07-26 01:18:00,"4",30,2704,18200,23
"1770",2017-07-27 02:55:00,"15",30,1791,18200,9
"1771",2017-07-27 03:12:00,"4",30,1791,36400,8
"1772",2017-07-28 03:52:00,"7",30,913,18200,0
"1773",2017-07-28 08:59:00,"4",30,913,1300,8
"1774",2017-07-28 10:13:00,"2",30,913,36400,3
"1775",2017-07-28 10:40:00,"11",30,1927,36400,11
"1776",2017-07-28 11:05:00,"11",30,1927,36400,12
"1777",2017-07-28 12:24:00,"8",30,48807,837200,273
"1778",2017-07-28 12:36:00,"11",30,1927,36400,5
"1779",2017-07-28 13:30:00,"4",30,913,36400,14
"1780",2017-07-28 13:40:00,"11",30,946,1300,3
"1781",2017-07-28 14:29:00,"9",30,2028,36400,6
"1782",2017-07-28 14:42:00,"8",30,75239,1528800,554
"1783",2017-07-28 14:42:00,"4",30,2704,54600,20
"1784",2017-07-28 15:17:00,"4",30,4495,54600,21
"1785",2017-07-28 15:40:00,"8",30,74225,1528800,371
"1786",2017-07-28 15:45:00,"11",30,946,91000,48
"1787",2017-07-28 15:57:00,"4",30,34,54600,15
"1788",2017-07-28 16:00:00,"1",30,1791,36400,2
"1789",2017-07-28 16:10:00,"13",30,2332,36400,5
"1790",2017-07-28 16:30:00,"4",30,3583,36400,8
"1791",2017-07-28 16:47:00,"3",30,2062,36400,5
"1792",2017-07-28 16:52:00,"4",30,1791,18200,5
"1793",2017-07-28 17:07:00,"3",30,2062,36400,8
"1794",2017-07-28 17:28:00,"9",30,4056,91000,12
"1795",2017-07-28 17:47:00,"10",30,4664,18200,6
"1796",2017-07-28 17:47:00,"4",30,5408,36400,11
"1797",2017-07-28 17:52:00,"13",30,1183,54600,17
"1798",2017-07-28 17:52:00,"3",30,2062,18200,6
"1799",2017-07-28 18:04:00,"4",30,6287,54600,3
"1800",2017-07-28 18:07:00,"13",30,2332,54600,29
"1801",2017-07-28 18:31:00,"9",30,2028,54600,20
"1802",2017-07-28 18:37:00,"8",30,81357,1638000,486
"1803",2017-07-28 18:52:00,"11",30,1927,54600,35
"1804",2017-07-28 19:14:00,"4",30,10782,72800,0
"1805",2017-07-28 19:24:00,"10",30,7030,36400,3
"1806",2017-07-28 19:47:00,"4",30,7199,36400,8
"1807",2017-07-28 19:56:00,"8",30,75239,1619800,434
"1808",2017-07-28 20:03:00,"4",30,3110,54600,35
"1809",2017-07-28 20:03:00,"1",30,913,18200,12
"1810",2017-07-28 20:11:00,"3",30,8991,36400,2
"1811",2017-07-28 20:44:00,"4",30,6287,36400,5
"1812",2017-07-28 20:55:00,"3",30,3110,18200,3
"1813",2017-07-28 20:57:00,"8",30,100487,1638000,515
"1814",2017-07-28 21:03:00,"4",30,8112,54600,35
"1815",2017-07-28 21:22:00,"15",30,913,18200,3
"1816",2017-07-28 21:22:00,"3",30,2062,18200,3
"1817",2017-07-28 21:27:00,"4",30,34,36400,17
"1818",2017-07-28 21:31:00,"11",30,30386,655200,236
"1819",2017-07-28 21:45:00,"7",30,34,72800,0
"1820",2017-07-28 21:52:00,"9",30,43061,910000,309
"1821",2017-07-28 22:00:00,"4",30,913,18200,15
"1822",2017-07-28 22:18:00,"10",30,17373,145600,36
"1823",2017-07-28 22:18:00,"4",30,913,18200,5
"1824",2017-07-28 22:35:00,"10",30,17373,163800,63
"1825",2017-07-28 22:42:00,"3",30,1048,18200,5
"1826",2017-07-28 22:42:00,"15",30,913,18200,5
"1827",2017-07-28 22:56:00,"15",30,913,18200,6
"1828",2017-07-28 23:15:00,"10",30,15717,182000,39
"1829",2017-07-28 23:52:00,"1",30,3583,36400,24
"1830",2017-07-28 23:57:00,"3",30,2062,36400,3
"1831",2017-07-28 00:27:00,"3",30,1048,36400,0
"1832",2017-07-28 00:37:00,"10",30,15649,327600,102
"1833",2017-07-28 00:37:00,"15",30,1791,36400,12
"1834",2017-07-28 01:17:00,"4",30,3583,72800,12
"1835",2017-07-29 01:41:00,"4",30,913,36400,17
"1836",2017-07-29 01:46:00,"3",30,6185,91000,12
"1837",2017-07-29 01:49:00,"15",30,4495,54600,20
"1838",2017-07-29 02:16:00,"3",30,5171,91000,11
"1839",2017-07-29 02:52:00,"4",30,1791,18200,0
"1840",2017-07-29 10:13:00,"2",15,676,18200,12
"1841",2017-07-29 10:37:00,"4",15,676,54600,26
"1842",2017-07-29 10:55:00,"2",15,676,18200,6
"1843",2017-07-29 11:04:00,"11",15,2163,145600,53
"1844",2017-07-29 11:25:00,"12",15,3617,18200,2
"1845",2017-07-29 11:38:00,"13",15,3515,91000,20
"1846",2017-07-29 11:52:00,"4",15,2704,54600,26
"1847",2017-07-29 12:05:00,"11",15,1453,91000,56
"1848",2017-07-29 12:22:00,"4",15,2704,18200,8
"1849",2017-07-29 12:33:00,"11",15,1453,72800,33
"1850",2017-07-29 12:40:00,"13",15,879,54600,9
"1851",2017-07-29 12:53:00,"4",15,676,18200,30
"1852",2017-07-29 13:00:00,"7",15,2704,145600,6
"1853",2017-07-29 13:05:00,"13",15,879,36400,8
"1854",2017-07-29 13:07:00,"11",15,1453,72800,42
"1855",2017-07-29 13:13:00,"4",15,1352,18200,9
"1856",2017-07-29 13:34:00,"1",15,1352,18200,20
"1857",2017-07-29 13:41:00,"11",15,1453,72800,23
"1858",2017-07-29 13:49:00,"1",15,1352,18200,9
"1859",2017-07-29 14:01:00,"1",15,1352,18200,2
"1860",2017-07-29 14:07:00,"4",15,1352,18200,12
"1861",2017-07-29 14:14:00,"11",15,710,91000,12
"1862",2017-07-29 15:02:00,"4",15,676,1300,6
"1863",2017-07-29 15:30:00,"1",15,1352,36400,8
"1864",2017-07-29 15:30:00,"5",15,676,1300,0
"1865",2017-07-29 15:32:00,"4",15,1352,18200,12
"1866",2017-07-29 15:41:00,"11",15,1453,54600,3
"1867",2017-07-29 15:41:00,"1",15,1352,36400,2
"1868",2017-07-29 16:00:00,"1",15,1352,36400,8
"1869",2017-07-29 16:05:00,"11",15,2163,54600,35
"1870",2017-07-29 16:33:00,"11",15,710,36400,27
"1871",2017-07-29 16:56:00,"4",15,34,18200,0
"1872",2017-07-29 17:08:00,"11",15,710,18200,11
"1873",2017-07-29 17:16:00,"1",15,1352,54600,2
"1874",2017-07-29 17:27:00,"4",15,676,18200,5
"1875",2017-07-29 17:36:00,"1",15,34,54600,2
"1876",2017-07-29 17:36:00,"9",15,777,36400,2
"1877",2017-07-29 17:36:00,"3",15,777,18200,0
"1878",2017-07-29 17:52:00,"10",15,879,18200,20
"1879",2017-07-29 17:57:00,"1",15,1352,36400,9
"1880",2017-07-29 17:57:00,"3",15,777,18200,5
"1881",2017-07-29 18:05:00,"9",15,2298,54600,8
"1882",2017-07-29 18:19:00,"13",15,2636,54600,36
"1883",2017-07-29 18:22:00,"4",15,1352,18200,12
"1884",2017-07-29 18:43:00,"3",15,1555,36400,8
"1885",2017-07-29 18:46:00,"1",15,1352,18200,2
"1886",2017-07-29 18:46:00,"11",15,3617,36400,3
"1887",2017-07-29 18:50:00,"10",15,3515,72800,26
"1888",2017-07-29 19:05:00,"3",15,1555,18200,20
"1889",2017-07-29 19:17:00,"4",15,1352,36400,15
"1890",2017-07-29 19:17:00,"11",15,3617,109200,44
"1891",2017-07-29 19:22:00,"10",15,4394,72800,23
"1892",2017-07-29 19:27:00,"9",15,2298,145600,12
"1893",2017-07-29 19:49:00,"4",15,2028,54600,11
"1894",2017-07-29 19:49:00,"3",15,777,36400,8
"1895",2017-07-29 20:02:00,"4",15,777,91000,35
"1896",2017-07-29 20:15:00,"3",15,4732,18200,3
"1897",2017-07-29 20:49:00,"12",15,17745,91000,66
"1898",2017-07-29 20:57:00,"3",15,777,18200,14
"1899",2017-07-29 21:26:00,"3",15,1555,36400,2
"1900",2017-07-29 22:15:00,"3",15,777,36400,24
"1901",2017-07-29 22:18:00,"4",15,676,54600,17
"1902",2017-07-29 22:31:00,"11",15,44346,546000,366
